title = "surface data"
 variables = "x/c"
"Re<greek>q</greek>"
"frequency"
"wave length"
"N<sub>factor</sub>"
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 22000.0hz"
   0.14987E+00   0.15561E+04   0.12085E+05   0.15120E+18   0.52297E+00
   0.15410E+00   0.15801E+04   0.12085E+05   0.15343E+18   0.58470E+00
   0.15841E+00   0.16037E+04   0.12085E+05   0.15561E+18   0.63608E+00
   0.16280E+00   0.16284E+04   0.12085E+05   0.15789E+18   0.67676E+00
   0.16727E+00   0.16550E+04   0.12085E+05   0.16036E+18   0.70944E+00
   0.17183E+00   0.16843E+04   0.12085E+05   0.16311E+18   0.73895E+00
   0.17647E+00   0.17166E+04   0.12085E+05   0.16619E+18   0.77096E+00
   0.18120E+00   0.17516E+04   0.12085E+05   0.16954E+18   0.80990E+00
   0.18602E+00   0.17885E+04   0.12085E+05   0.17312E+18   0.85754E+00
   0.19092E+00   0.18252E+04   0.12085E+05   0.17670E+18   0.91157E+00
   0.19591E+00   0.18612E+04   0.12085E+05   0.18022E+18   0.96555E+00
   0.20098E+00   0.18959E+04   0.12085E+05   0.18361E+18   0.10112E+01
   0.20615E+00   0.19302E+04   0.12085E+05   0.18696E+18   0.10408E+01
   0.21140E+00   0.19653E+04   0.12085E+05   0.19041E+18   0.10498E+01
   0.21675E+00   0.20021E+04   0.12085E+05   0.19403E+18   0.10371E+01
   0.22218E+00   0.20418E+04   0.12085E+05   0.19796E+18   0.10054E+01
   0.22771E+00   0.20841E+04   0.12085E+05   0.20218E+18   0.96079E+00
   0.23332E+00   0.21278E+04   0.12085E+05   0.20655E+18   0.91038E+00
   0.23903E+00   0.21711E+04   0.12085E+05   0.21091E+18   0.85870E+00
   0.24484E+00   0.22115E+04   0.12085E+05   0.21500E+18   0.80510E+00
   0.25073E+00   0.22465E+04   0.12085E+05   0.21855E+18   0.74231E+00
   0.25672E+00   0.22768E+04   0.12085E+05   0.22161E+18   0.65799E+00
   0.26281E+00   0.23034E+04   0.12085E+05   0.22429E+18   0.53935E+00
   0.26899E+00   0.23287E+04   0.12085E+05   0.22680E+18   0.37788E+00
   0.27526E+00   0.23556E+04   0.12085E+05   0.22947E+18   0.17280E+00
   0.28163E+00   0.23850E+04   0.12085E+05   0.23239E+18   0.00000E+00
   0.28810E+00   0.24172E+04   0.12085E+05   0.23560E+18   0.00000E+00
   0.29466E+00   0.24515E+04   0.12085E+05   0.23903E+18   0.00000E+00
   0.30132E+00   0.24869E+04   0.12085E+05   0.24257E+18   0.00000E+00
   0.30808E+00   0.25214E+04   0.12085E+05   0.24604E+18   0.00000E+00
   0.31494E+00   0.25539E+04   0.12085E+05   0.24931E+18   0.00000E+00
   0.32190E+00   0.25832E+04   0.12085E+05   0.25226E+18   0.00000E+00
   0.32895E+00   0.26109E+04   0.12085E+05   0.25502E+18   0.00000E+00
   0.33611E+00   0.26393E+04   0.12085E+05   0.25785E+18   0.00000E+00
   0.34336E+00   0.26710E+04   0.12085E+05   0.26101E+18   0.00000E+00
   0.35072E+00   0.27055E+04   0.12085E+05   0.26447E+18   0.00000E+00
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 10936.5hz"
   0.56769E-01   0.86474E+03   0.10936E+05   0.86124E+17   0.00000E+00
   0.58946E-01   0.90045E+03   0.10936E+05   0.89684E+17   0.20719E-01
   0.61181E-01   0.93846E+03   0.10936E+05   0.93506E+17   0.13493E-01
   0.63474E-01   0.98061E+03   0.10936E+05   0.97812E+17   0.60910E-02
   0.65824E-01   0.10217E+04   0.10936E+05   0.10208E+18   0.28352E-01
   0.68233E-01   0.10574E+04   0.10936E+05   0.10579E+18   0.10167E+00
   0.70699E-01   0.10852E+04   0.10936E+05   0.10870E+18   0.20503E+00
   0.73225E-01   0.11013E+04   0.10936E+05   0.11035E+18   0.31144E+00
   0.75811E-01   0.11102E+04   0.10937E+05   0.11116E+18   0.39570E+00
   0.78458E-01   0.11161E+04   0.10937E+05   0.11160E+18   0.44388E+00
   0.81167E-01   0.11209E+04   0.10937E+05   0.11187E+18   0.45116E+00
   0.83939E-01   0.11285E+04   0.10936E+05   0.11238E+18   0.42037E+00
   0.86775E-01   0.11392E+04   0.10936E+05   0.11319E+18   0.36066E+00
   0.89676E-01   0.11528E+04   0.10937E+05   0.11429E+18   0.28299E+00
   0.92644E-01   0.11688E+04   0.10937E+05   0.11565E+18   0.19753E+00
   0.95679E-01   0.11865E+04   0.10937E+05   0.11717E+18   0.11183E+00
   0.98781E-01   0.12056E+04   0.10936E+05   0.11884E+18   0.30673E-01
   0.10195E+00   0.12257E+04   0.10936E+05   0.12061E+18   0.00000E+00
   0.10520E+00   0.12469E+04   0.10936E+05   0.12251E+18   0.00000E+00
   0.10851E+00   0.12691E+04   0.10936E+05   0.12450E+18   0.00000E+00
   0.11189E+00   0.12925E+04   0.10936E+05   0.12662E+18   0.00000E+00
   0.11535E+00   0.13168E+04   0.10936E+05   0.12885E+18   0.00000E+00
   0.11888E+00   0.13419E+04   0.10936E+05   0.13115E+18   0.00000E+00
   0.12249E+00   0.13677E+04   0.10936E+05   0.13354E+18   0.63514E-02
   0.12617E+00   0.13941E+04   0.10936E+05   0.13600E+18   0.26657E-01
   0.12992E+00   0.14213E+04   0.10936E+05   0.13854E+18   0.61948E-01
   0.13375E+00   0.14492E+04   0.10936E+05   0.14116E+18   0.11210E+00
   0.13767E+00   0.14774E+04   0.10936E+05   0.14382E+18   0.17636E+00
   0.14165E+00   0.15048E+04   0.10936E+05   0.14640E+18   0.25213E+00
   0.14572E+00   0.15313E+04   0.10937E+05   0.14889E+18   0.33528E+00
   0.14987E+00   0.15561E+04   0.10937E+05   0.15120E+18   0.42076E+00
   0.15410E+00   0.15801E+04   0.10937E+05   0.15343E+18   0.50397E+00
   0.15841E+00   0.16037E+04   0.10937E+05   0.15561E+18   0.58220E+00
